label_id,rxnorm_product_id
16379,1665515
33563,849431
48972,198159
11458,1807888
6688,197361
32695,351250
40596,310431
30348,315223
45745,834235
38883,485421
28727,845515
28727,845507
4770,900164
19037,349547
37230,2670472
24377,979492
37230,2670471
37230,2670468
40233,1649990
39398,198070
24685,1099678
7705,310273
14950,884173
6341,901614
48287,476350
22961,349556
37388,313580
31304,2594759
31304,2594753
33426,349332
37389,1737757
12087,854905
36311,349332
35848,896296
40191,314200
11691,485246
28893,313387
5258,904458
12088,889600
23363,197901
42324,198108
25107,200329
23046,643070
16723,2699124
37347,2677447
5583,283672
5583,200371
42361,477367
44782,808751
44782,808744
23364,204135
20607,359494
45903,283417
17767,1649988
4744,1009341
24632,197884
41528,706872
27297,1049225
41531,1116927
27342,857099
7569,2058980
16188,904971
10467,314111
7055,596934
24607,722122
24636,1719286
24637,313920
26768,205323
32998,199888
38685,309680
4779,310431
24582,199521
21811,198042
24639,309113
21815,309048
13335,856783
47142,855499
16194,891881
41536,2123072
24589,866508
44266,1306292
35789,830837
27351,312938
38691,313413
33009,706958
19054,904481
19052,198089
33014,242969
38696,1356578
38696,1356572
16208,404406
10477,103456
18391,1428947
16746,1358763
30241,313209
16746,259176
44431,2601746
44242,1312627
30656,884185
47657,349435
12701,199246
13261,2705401
13261,2705398
27885,198141
21236,485465
13895,1085644
22304,628953
13896,855926
8142,197582
36341,2641614
19559,251872
47666,1654040
16755,905283
39220,885857
4210,2001751
16755,905269
22311,1790248
13902,2286290
5300,857305
39224,310430
20353,402695
43641,197380
4107,309112
21136,199245
18321,313565
10237,748797
11199,197891
35545,205322
6929,310430
30855,748878
43648,2680135
8248,310432
8927,309307
17538,310537
10140,855334
12992,241946
10140,855312
20362,2049278
20362,2049275
20362,2049271
34275,211874
45388,311265
45386,152944
6903,1991329
20365,359296
48436,308345
34278,2691156
42835,309311
48438,349199
33980,596930
17542,1650143
8933,242831
11820,406396
25876,197770
48439,310431
37148,309336
8303,402019
36623,1867547
30614,310432
45287,544518
19988,1000097
45287,477560
45287,352030
45287,349287
7871,861010
19989,995666
33474,309012
25558,978006
22751,1359022
24838,853278
5746,309112
17193,2639960
19898,2703049
19898,2680728
17193,2099946
31117,313990
16428,402131
47379,313393
47379,313391
22025,197529
31118,993890
5014,596926
15910,833135
8599,308719
31120,1737566
13859,1790127
29599,197604
12736,834022
40958,2673236
7056,200095
40959,686924
7057,1656354
29602,313161
12741,197987
43772,197446
26772,855633
26773,311892
15661,1544758
40962,861007
7064,197318
32445,1670023
12747,313036
9922,1606868
18491,858751
7067,283535
12748,749852
29612,603103
35226,476350
18494,200031
12751,1012735
43784,1874559
7072,596934
29614,312941
18499,1660009
38042,197319
35228,312938
24124,314234
46588,759743
21275,197818
43792,799040
7077,197815
26789,309076
12762,1738805
27169,310385
6715,577208
11903,904431
23768,106351
26440,1665093
27576,991044
9533,197807
23225,2046148
23225,2046145
34877,901360
34878,857005
17628,2621572
17628,1652640
40058,861819
47698,197873
7506,311204
4507,966224
48101,309362
7508,866511
11230,197361
30881,310015
34387,2532351
6724,617311
14828,312077
34387,2532350
34387,2532335
34387,2532318
44903,857107
39274,308194
4511,1594593
4511,1594589
43532,311989
8995,577033
21035,197806
21036,313988
37276,617310
4649,628953
43701,861007
40728,861448
9551,403908
33640,857305
6997,1734355
13961,1792386
30781,104894
8792,1599551
42166,197320
49090,198145
11071,349208
31053,858372
4397,283639
31517,351266
44726,861132
25931,197507
25931,197506
44725,2680780
44725,2680779
44725,2541513
34326,1946481
40951,1809083
17588,197686
37209,308988
25932,483446
48482,402097
48484,308047
19906,197856
19906,197855
39592,307924
42905,897117
8958,197889
42904,896209
8959,1718909
23186,2680280
37214,1604336
23186,2584330
23186,2584326
23186,2584320
34331,244374
11923,856443
48488,198335
6173,199889
11924,1356578
11924,1356572
40078,310467
34334,1941474
34334,1941473
37221,198377
34334,1941471
20446,199390
20448,310431
34335,1297278
25025,728109
25024,197698
8041,314106
36226,311354
5180,198202
44769,199890
22189,197686
32723,855657
7363,836395
33425,897590
39095,1734476
39095,1734475
39095,1734204
33430,856377
16638,2099954
19475,749783
41949,197595
44388,616163
5186,889614
22196,857002
33438,897666
41951,197591
44785,1010739
20876,856999
37533,721796
15262,205324
10833,2108130
40559,197701
20880,310289
15263,314209
20880,310288
42738,104894
18089,857328
10227,603162
32294,351250
16557,966253
23981,351250
13084,866511
26649,1670192
47495,199521
4448,1049615
10842,310463
41192,749155
41192,748797
42234,1600722
12611,1670200
29197,206048
5639,856364
29473,198077
32300,966406
39755,314192
27738,603208
29474,1871466
23213,1659137
17615,895459
29477,1011750
17615,852666
7721,967051
7721,966928
7721,901340
7721,899664
7721,899431
7721,891671
7721,891644
7721,852749
7721,852275
7721,852177
7721,852131
26976,313190
18647,808748
45410,643123
22867,312593
13260,1234995
14493,606730
13458,562366
48194,1665461
38104,1656650
21914,1100075
17301,748798
20114,763250
8686,830837
38104,1656643
21741,866436
44440,349514
20116,616698
44440,205323
12709,1000058
12709,1000048
45417,226666
48195,1736590
48196,312086
14496,763179
5854,966286
22872,152931
5854,966232
39789,198285
45422,904587
31220,197701
14281,835603
12607,860695
33713,1117536
16955,866090
16955,866083
33719,313412
30856,855657
25300,486515
22153,311486
33723,848176
18332,152695
14117,861225
41555,313413
15513,309362
11096,315107
25302,749783
35818,606730
45055,310433
33727,1797904
11206,810090
5499,1358762
11206,404551
13372,251872
25306,2564003
22509,1046408
45062,198039
10493,198241
8969,197845
12291,1094107
22951,200033
45179,1728072
31298,104700
31298,104699
20820,995253
34306,2675760
35705,197686
23433,855189
5614,359296
16279,991065
9290,745752
14578,2256943
43296,903849
6599,312033
17395,748797
31062,1988660
26426,884189
26426,884173
44435,1811180
44437,966253
34616,833213
37766,831255
23128,2628487
29572,242297
37766,830861
48448,1430122
29242,204490
46220,2103182
17554,260243
14283,1049635
4215,855338
14283,1049225
6704,1743779
19859,857301
45151,310792
31571,349480
23237,391937
7721,851933
11336,311354
43151,485484
20930,1010745
23756,238015
36700,749783
20809,483440
26429,244967
26755,1740467
40617,197391
36187,991486
25477,904458
46225,198200
47525,1992299
17606,197807
36853,246172
9531,197411
18471,311681
46567,311204
32428,309114
36708,1092357
32207,977978
49143,979549
9701,856373
20813,212446
6581,1358762
6851,1992303
17109,895468
32953,828541
36854,803353
19915,311277
11401,1000070
49147,1049683
11404,314106
15473,1358612
47087,1099678
11404,198252
12538,979092
22806,2054096
11538,197535
20050,562508
12542,197745
26580,1665444
16401,979485
37935,905225
6448,1006349
19263,197604
32938,406396
7349,894801
7349,892598
14131,617430
16061,485434
23914,197397
6856,309049
14390,540281
42150,1012895
28690,197320
32217,198086
40789,2397257
36564,1738503
36563,1361607
36385,317160
16812,402019
26583,834127
34389,828700
26584,283417
26695,993503
29527,349545
18385,1722357
18385,1722355
14865,2688632
17685,1362706
19326,835596
28807,866514
26041,313215
34447,1358612
9065,884385
42975,314006
45820,313219
36073,861748
25440,2591793
9845,864706
21190,2262906
23256,1719286
28812,855633
23287,197805
28814,834127
8615,1116294
23295,1650446
37437,996594
11518,577776
48514,2370170
45115,857700
4085,311486
20641,861495
5385,2201524
48172,153124
5385,2201521
22409,1091167
45965,197832
20025,1552351
33624,197529
37360,198014
26072,993755
31709,483442
8259,861010
30316,200032
23409,904481
45969,198243
23408,1601654
34590,905041
14408,861221
9223,313451
37444,197407
43116,2045491
25060,2591812
37448,310798
37447,863848
24793,313581
36668,833709
45153,892251
5270,197319
28199,596934
30991,1099678
19860,854882
19861,312743
45188,351249
33825,858054
45190,1100066
8473,855344
33827,730861
19865,616483
19866,313585
25428,409823
22633,1436239
14246,616279
42331,1364352
42366,198242
28176,835603
11341,198429
17076,349251
33828,402696
14249,860918
8475,966249
25398,199884
15704,967924
25433,310434
30998,197397
22636,749289
33833,197500
7432,1190225
22639,1234333
11349,856762
21189,616819
41817,314200
47978,830795
33836,834102
11351,861379
39566,313584
39566,313582
10807,477560
25446,312839
11352,790884
17081,314106
42374,866090
11353,2626399
28212,809477
22645,197308
22649,314277
24413,834235
22649,313580
39037,197884
42376,1799654
22651,197606
41881,856999
45209,2168540
25449,2467588
21478,310991
39573,314076
41885,152695
30494,1807917
19889,1648755
37967,348719
27132,1193358
38334,905331
32761,861010
9792,862013
36691,1736585
40853,1364441
40313,198369
33042,860975
31146,312122
34821,351254
31651,865117
40551,2690990
14401,1294619
19637,797544
45931,1738511
48937,855657
34824,1808235
6664,2257300
14691,197806
34826,904170
23701,895193
8417,1866047
28014,314077
8417,748797
8084,240128
33196,402131
31018,1799724
4975,966225
45743,616487
45743,312745
34352,2531134
31123,313412
34352,2531133
34352,1726844
34352,1594352
34352,1551888
34352,763565
10658,199890
10658,151226
13023,852535
4093,1869723
21126,485440
18347,2106997
43635,863669
6919,828320
4095,212373
21128,859419
9778,283257
35087,892516
35089,702519
18353,866514
4099,485020
21131,856991
37997,672569
4100,900983
37998,617430
32298,1091133
43642,259966
23984,896766
21138,313160
35098,967926
26654,313393
38006,1597126
18360,991149
32308,310490
40854,317094
40855,1234506
38011,966224
38012,857002
38015,283417
15545,198238
9803,198014
6191,313159
48499,1801298
45747,312122
31537,861238
34355,828348
31537,861237
31537,861226
32954,636042
28733,312087
31543,483448
34359,861010
9021,797730
45243,848135
45243,848134
45163,884385
28712,1790115
28737,198429
8640,1234995
6198,855182
11949,1725044
11949,1724880
48136,349405
37242,200329
45358,1362720
17611,1725078
44247,835603
47097,858071
24602,308048
47347,351264
6200,311196
29110,197901
37614,310459
42855,2118730
37616,313306
23130,855312
43276,1649946
29114,198145
18008,310434
34755,1304497
9404,543546
29116,197732
6580,863836
6580,863829
18012,1812011
43282,1005835
40484,1670011
43282,1005834
29117,312070
9302,866514
44638,1101932
37094,1310525
46915,310812
36083,241999
36083,239999
36083,205924
16741,245273
44856,477130
37642,108515
33339,541892
33342,2550725
26152,803353
48358,749155
48358,748797
36108,1792144
20914,1731590
6692,197698
48875,198045
29231,762675
32036,900038
34240,250820
48594,351265
6695,898371
45262,577962
45262,577957
8061,200032
23240,884173
10417,317573
35729,200095
44419,313565
9055,200346
4866,204870
8068,1788984
36872,643488
23244,477372
34026,197319
34402,857005
36872,404062
36872,403930
37286,197891
46494,854882
46495,979466
19493,828755
40883,1792483
40883,758160
38051,859751
37289,727373
7902,1490038
48538,996571
28783,198035
19337,858810
30424,312440
23055,403957
23055,402019
30949,238720
48371,1091392
11789,1098670
34312,805464
45613,1541890
45613,616285
31803,855189
22602,860888
39948,845489
12403,539712
39948,104384
38454,1359132
48725,861004
26437,2000023
23763,2047882
48765,577154
32056,1808234
30461,1725078
14039,968149
14039,967904
14039,967057
20315,312941
13104,1099569
12199,606730
29552,1923822
24923,308135
5085,197388
30464,856853
30464,856845
16326,311277
47465,312199
19368,1049683
19368,1049618
4178,1594589
13702,313585
5090,855657
32388,1298906
19370,979485
22100,312059
47470,896237
36122,1921723
36084,1737581
24900,606731
10798,310431
33340,978654
19377,199353
38993,898687
16540,359296
7954,991061
27676,992447
47481,197942
39016,197738
33348,314234
27711,2639962
30480,199885
13718,248656
47483,1607784
41863,197580
7962,197591
7963,402019
27119,596930
16550,1095229
24953,309311
18776,578018
33354,904876
35535,721794
35537,197320
33357,309076
30490,260218
41870,1863975
41869,898690
41870,1863973
27717,209169
41870,630796
18688,904396
36150,197591
29886,1659131
35451,198051
46791,311681
4065,854838
39034,858733
13736,2168081
35631,1665459
42067,1116927
19576,2640851
19576,797544
42069,200224
44888,1730078
36212,314080
46930,1747192
46930,1747187
42072,966952
42072,307937
41719,979480
27909,206080
30691,721794
27911,1117536
21538,1091389
19255,311296
27163,686379
22343,198371
29938,312828
27163,205322
27165,1099569
8191,197582
47689,198052
41243,313413
4981,198014
19259,794641
46841,825003
4982,308189
19588,884173
25167,1049683
39266,312938
35502,197361
11051,903703
24369,2058845
27078,979480
36381,197589
47700,1549454
47700,1549323
41392,2099302
42090,1608276
22358,1666781
29528,753481
8210,1719290
29528,749860
30711,1999316
16815,199889
25173,1667993
8215,197984
39286,310433
30013,672149
30715,1191315
33591,200346
33593,200064
25181,1190110
39295,1652849
13968,617310
44923,757707
13969,884707
33596,200329
27937,1650143
11074,483442
22379,861010
22378,722116
30526,252559
23555,1806919
19428,310431
43239,579148
19908,403920
36709,2045501
29065,310273
6520,308191
6522,1734932
6524,894794
33877,198296
9367,310027
48824,311486
6525,312087
30534,207346
30535,198222
42802,1657705
42802,1657703
5020,198078
20558,313219
20557,1305217
41776,617312
25511,1797865
20560,863636
27630,403855
17145,860981
28850,308867
27630,403854
23315,198252
6294,199888
30394,248310
11449,2601728
40197,141963
23317,978654
11449,1728077
16237,151228
10261,2667758
12046,1120068
40199,312087
38933,309309
41589,637190
11534,351134
48735,759743
20688,252265
48737,242969
26188,313996
31781,351254
28377,349401
28258,992454
5799,314229
23465,1797907
31784,1745091
17057,898687
10403,310432
19440,351134
30067,860975
43173,2676585
28989,197905
22179,238004
10871,240793
8454,577348
48744,283417
9283,1600786
34643,2055026
47947,1728351
28385,1011752
20054,1044331
20054,900950
20054,895358
25041,104894
4442,900038
4441,854235
30340,197901
27566,485440
44537,310385
24815,892646
44535,312137
24813,891874
35993,993856
10164,311936
27568,900164
21997,312961
21998,1731582
16386,898723
21541,308047
21541,197321
13549,1872458
30354,315107
7347,2604804
27587,310152
33222,242461
7827,359383
27313,999996
41737,992475
16403,861010
10673,152695
4991,310490
38901,312070
10675,2359358
27595,197701
47360,866111
30374,404011
35725,617312
44563,1116339
27599,579148
13575,312940
26679,1660009
18387,312832
6965,855194
24026,198189
38046,197807
9836,317173
43684,604806
15577,905283
29511,309333
24032,866924
32341,1660016
40887,995624
12651,389230
15579,483442
12652,993687
38053,856569
35124,654353
15580,848582
24380,762675
46851,855613
38404,1745091
38405,248310
15917,1729051
41268,197589
7364,259966
44049,722131
15923,198045
38412,857187
10198,577033
15928,2602366
10200,312086
15928,2602365
24399,721791
15935,857002
35525,1649990
7385,310431
46868,1011703
10209,197889
35527,2110616
10212,1000048
21574,543546
21575,904431
10214,200095
33636,284245
31316,1743549
38570,310432
28512,992447
34151,995258
11127,892246
46507,312961
46507,198211
24276,317174
21704,1091155
5407,966221
11707,403818
33887,311935
45529,903891
28517,103456
28191,387003
29754,686924
5966,312821
37002,314088
45529,903884
45508,856980
28518,1293739
42706,311892
41136,866436
30231,2377367
42709,108758
38289,828539
22686,892246
45536,896758
5482,1006608
43742,2691000
4570,484814
15976,1000097
29915,1190572
27147,2571805
4571,603103
41334,1649988
15977,152695
10264,606730
38470,242446
10267,197392
41338,860975
24460,1662278
21618,1234239
38476,617312
29923,198335
24463,856377
46931,899557
4582,200031
32796,205322
38374,2626855
15888,2045632
15888,2045627
38374,2626849
38374,2626835
38374,2626814
38374,2626791
46934,966221
46934,966220
38482,1307427
4590,313413
29939,904431
13120,993541
18847,2675592
20640,861601
21086,486152
10853,314200
35026,197397
40790,995218
43511,198372
49156,1723740
36712,1923432
36714,866103
32226,317769
30092,317173
43588,617296
34335,1235247
14292,205324
46401,2120550
18290,858616
28184,993691
9716,904782
49067,310434
4702,1192833
47906,603103
40706,308866
25067,999961
40796,403966
23333,313354
32202,728109
27555,2693646
34337,993687
35032,866090
42914,483446
35032,866083
26536,884225
15402,259255
10728,2055675
26537,312749
26592,866083
27645,1116339
10942,312136
22042,1310525
22016,351107
22016,283639
41983,866924
19701,1597132
34001,857305
36283,2669978
19702,404011
13539,855642
26595,849389
9231,903884
40301,198430
31742,830879
36323,966248
43120,857002
26149,238920
9238,381056
26150,484814
38463,577348
42799,856373
35163,199885
34600,1740898
43124,317174
10773,1364484
8124,260218
10996,636042
8124,213471
26151,1551393
6406,857328
41845,1373497
41845,1373491
10767,2673864
36106,197900
15012,1737761
20653,197901
33623,311666
37954,866103
43594,905225
21098,483450
33772,977909
23928,994541
23929,849931
40808,310430
37363,993541
46408,197582
47310,152695
6768,198428
15464,748797
15464,311359
15487,197902
43237,966253
23090,313583
7799,312961
7799,200345
7799,198211
49175,244967
49174,197444
40209,899518
46412,1665005
43597,1000673
5572,1596780
42318,855671
31154,311296
37422,854876
48707,313413
14577,617311
35411,1807894
24729,1482515
16111,541363
31758,1860139
12158,1094107
41630,311289
7742,1741290
23438,197942
27484,2705739
17836,857564
37157,197658
38870,312845
22663,836270
14273,1737568
42397,2399907
16416,602912
45013,199885
13629,1427301
39583,2693097
13629,748797
39583,2693094
47993,861004
16420,861383
33850,1046985
30818,427726
5646,477451
28237,1099870
36693,1650143
25469,1010234
11374,854905
28240,1291986
17100,317173
33856,1731590
14072,1433241
14072,1433239
45320,855926
37958,861010
20471,863669
43604,1014314
4804,251872
39051,2054315
10135,966221
10135,966220
27962,197591
35067,308048
27964,389242
39758,313581
29426,757707
21119,312122
48962,310432
17223,309114
15286,1867544
40815,212443
42143,1099681
6886,1012404
43609,866514
37357,312846
8064,197622
33451,314238
5197,993781
13439,197379
22209,861223
25051,313413
41959,2672388
22213,855194
44800,866018
30599,198007
36258,311354
8073,1234995
13661,248478
26626,197381
48798,313988
20748,485023
40827,1738503
29453,197628
35821,966787
13370,239177
19629,799835
17220,2693252
17943,309112
43481,1543069
12591,859824
41564,314286
5384,312831
5384,312829
37835,483444
47895,1807894
4814,1494771
29304,1291082
31431,246172
46284,1648755
6081,284184
9581,896771
20030,855332
20030,855324
20030,855318
29306,310414
17232,884225
19227,312961
19227,198211
48847,310539
12277,403908
24327,706467
29805,854252
29804,1923345
21505,1547660
21505,1547658
29805,854241
29805,854239
16226,1670011
22410,197636
24664,1721951
9494,197589
40836,757707
33982,402096
40018,1099292
34840,1729055
34840,1729013
36833,728231
42812,991061
17511,1246315
45645,859424
20339,1790103
31439,310430
33464,2624715
45639,1801298
30924,645884
45642,197311
9773,199381
6080,197797
42811,310434
37117,308189
8623,311936
20031,311290
8904,309958
10622,483440
20334,863669
8907,1000076
7796,617311
39986,992150
39987,197807
37120,200031
6087,1649990
41967,856834
25372,892646
17518,1871464
20342,313413
30323,312750
20343,312301
35485,283523
13019,866419
24357,885213
27066,197887
27066,197886
18737,349590
46839,2705453
41247,197901
27073,834102
24364,307702
13033,422410
24368,979492
24368,979480
27077,1090641
38390,309291
35506,856373
10178,1648759
44036,199212
24037,1037045
11812,1359135
34774,996561
19299,2268229
17492,313586
19299,2268227
19299,2268221
9429,2058950
17150,309329
35004,1812013
40772,856448
19109,312744
26526,1946519
23581,854868
9688,197944
32192,885213
40774,314077
29391,199376
33421,2200168
9690,748797
28078,406524
27393,833711
36832,197807
5777,200031
36433,2640395
40779,238014
23850,997226
8412,856373
23384,198051
46381,749848
14977,197853
23905,317094
28154,309309
35970,856845
41971,197817
5218,2679319
5218,2669721
5218,2601784
30935,310432
44516,2395775
10633,197892
40213,2572293
42541,197806
5437,577957
17239,2641777
17239,2641773
17239,2641717
17239,2641708
17239,2641703
33194,205323
46384,197407
9452,861592
34966,997223
19306,403930
14421,198323
14984,402243
13627,238720
10689,577033
8305,1719286
46389,308694
38873,637190
10504,310463
19097,483442
27404,197397
44374,1000114
47198,311041
38730,1191309
7702,1650143
7724,309680
15216,310431
46145,1098356
45159,856834
28175,283523
46145,904846
31956,310459
17843,312504
18802,617311
7422,2637967
14655,310434
32370,854248
32370,854245
26336,866111
48378,2679442
23661,1020064
20847,198078
7009,311787
37482,894792
31960,897722
41328,866436
38082,389242
48907,856457
18055,242438
13880,314203
31372,197466
6059,308460
31372,197464
31962,994521
5171,730794
10883,721794
39684,197943
5753,866514
36801,763185
36801,312617
36801,198145
25565,849928
42501,1719291
25569,859424
45309,308867
11501,856457
11503,1361615
42505,1048336
42506,283536
14012,198359
42510,197311
48103,803353
22770,748797
17211,1665093
16067,1487074
36813,207346
30504,606730
23288,848943
40179,856834
12021,197391
31618,1873983
10841,2630550
14878,486515
28820,849115
9103,197807
22142,359296
9101,197391
31620,730866
48571,1665461
10234,898356
48571,860096
48571,860092
10234,898346
23292,198243
7997,317160
6271,857005
43007,805127
28826,483442
5829,1482908
12581,310291
25962,238084
20084,2635025
26351,857218
9456,197312
27449,899511
48922,199378
44265,477367
46159,596843
34518,833461
6639,861487
5815,261962
31979,197320
31980,310228
12098,403810
26357,197517
45891,2612547
20861,197900
20609,309309
47223,856658
43153,351254
40328,854905
15032,1000913
40331,562524
28965,858817
48716,966220
43719,309374
32475,2637408
46902,854880
11305,966253
44093,860975
18420,314214
8881,861208
26718,978006
15037,198148
39957,197541
13105,313096
40346,197698
43727,901541
37484,855942
26179,866111
15973,1308569
40202,198070
23325,892246
48604,898719
48601,1650142
5391,857886
43036,311207
39492,1010604
17230,260218
45855,849580
22419,197885
45855,198335
45855,198334
28863,727360
9139,309079
38863,1726673
28863,727355
45861,562502
42314,349251
40210,994005
14914,238014
34499,1731340
9145,686924
26082,312362
26082,199164
9146,966654
9146,905333
31529,312087
25940,1437975
30611,2560228
39182,311289
8867,1743779
45604,388517
45602,348805
42777,861007
13870,197319
6037,630208
31391,853047
31391,852157
48293,1719803
39516,313222
48367,311989
14654,828320
11783,849833
47925,866436
37074,245422
6041,200256
28581,197397
37075,312070
28586,199885
25813,1310525
31402,1731582
18414,1797907
41313,859751
6048,2001568
11419,866429
33886,310429
5682,197787
11424,834061
8535,883826
35882,197589
19856,317136
25501,203088
4686,993687
28275,866427
25502,259966
32644,828320
18680,2267216
18681,1086778
29791,1868486
7284,995278
46786,349556
24316,991044
18684,854235
7288,1942959
27003,884185
12976,1014673
41198,313412
12978,866427
38335,226552
10126,212389
26617,1806206
7297,860225
21490,311919
10130,899642
18330,1049221
12984,1722939
27017,856999
46798,312938
10136,1731077
15866,1291082
38342,831872
46800,727316
29800,617310
38345,1659263
35463,1860154
38347,198037
48854,197320
12282,1992701
12282,1992691
40487,1049225
23614,198146
20264,205285
37625,283077
23615,197437
6590,313415
46115,828299
34680,422410
6594,310536
31923,863664
20076,577127
16254,483442
23585,809477
47926,859424
43454,314111
18197,197590
35548,1431235
45705,979492
29540,1490065
40702,831054
18417,1921228
26216,904932
25821,825130
20999,308988
37085,2642284
46305,2706327
46305,2706315
46305,313393
46305,313391
6778,828299
39955,749761
46527,830877
21211,197885
35563,313565
32369,861748
4165,727316
26711,857174
9862,312743
26714,1370758
15604,198371
26720,226552
18427,863628
38085,606730
9881,310431
38093,861448
9883,997223
44083,1745091
27373,904481
13366,310488
47165,859747
47167,248656
29449,313498
27380,1928853
19083,403878
44353,825333
7677,197603
47173,197806
7679,749196
10498,197527
7681,197411
43629,197843
41568,259255
29911,1726676
10761,1248057
10762,200329
16495,861004
30442,1649405
30444,996571
10768,312075
33251,311296
13681,312075
4824,2633002
4825,1648755
4824,2613758
44380,1659929
16245,483438
24692,308694
24694,313134
21876,105585
47216,858817
30196,543014
24695,1300000
24695,1044213
24695,900120
24695,900056
24695,899984
24695,899634
24695,895378
21882,979468
16251,905191
21025,848943
37872,197391
37873,897666
8888,1357541
37874,849385
46327,968766
43527,199381
40725,1362706
31425,259255
32146,1087365
40724,198191
20779,308135
9634,197558
34961,351172
20326,1483553
25519,309309
25521,308194
30401,859747
26528,1726673
45562,1922876
25777,1812079
45022,198427
8821,313215
8821,260376
5036,897384
10696,205323
11737,483442
28541,730781
17435,995253
19290,477562
37028,403884
48334,1999031
8833,311666
23013,577237
23016,1791507
11746,617310
31352,309097
19807,2679073
25597,2123072
25069,250820
17242,314111
16444,979494
17241,1922876
25074,728225
22465,1797847
25600,856834
22044,308048
5789,861495
44608,1190552
22793,198013
48130,1049611
25606,242446
36852,317573
34006,1869816
14426,905199
20046,1868486
13463,617311
32408,808748
30519,896758
5133,884173
13754,866094
44728,999613
39063,863599
22165,1011738
22166,856457
41907,1535362
8015,856940
5146,1012895
41910,403957
22170,197940
44740,966222
36869,978006
38628,485440
22815,310798
20057,1437702
11549,310431
45368,310459
17273,857321
32952,1364435
39744,1988977
39746,314184
31179,313988
17277,1421477
48156,206842
31181,859751
8651,898490
22831,200194
46892,1811180
20076,483448
20076,483438
25632,1299985
25632,900711
25632,900676
25632,852385
25632,851913
11514,1722934
14397,749761
48170,314209
8668,197628
14472,596934
14178,1659149
26633,856992
25642,993770
16584,1014742
16584,896259
16584,885753
16584,852023
16584,852001
16584,851937
19418,1291085
37891,197832
47420,317136
26556,856519
40224,2110516
14958,748748
15437,1000897
21059,993466
34524,2101899
37913,197944
20613,993557
48782,856845
14944,855906
24887,866438
6332,351109
6332,349094
14942,197311
9168,1010976
9168,966645
9168,892568
40765,309045
31830,313585
26564,1010671
22134,198051
29880,1869699
21069,310490
21068,866090
21068,866083
18162,314229
27127,2632985
47924,199890
47924,151226
6467,541363
48760,197944
40378,238015
26212,311196
40381,866514
9295,314209
34654,1988974
29018,759697
29908,856460
46911,966221
25826,359697
10774,317173
29909,197527
23490,2204920
29020,978006
37396,1000076
5052,197528
43072,1734934
17771,828348
6354,903887
17772,1721475
26114,313211
31698,884173
18208,2117659
17250,477562
6783,828320
37861,1010033
6785,857328
6786,582971
26507,1665057
48665,313979
14973,1014199
21979,2386859
26125,199890
26125,151226
41964,349556
28917,1014714
36618,1659131
31713,995241
34568,1807580
20630,198335
28922,835603
14978,1801294
17796,866094
45943,152695
11927,1654169
11927,1654035
45011,1595476
45011,1594673
5033,859751
6381,353538
42266,197853
42154,901546
48319,995218
32356,898337
32356,897975
32356,896288
32356,896263
18406,312941
45555,198232
39354,1000097
15792,857002
14025,856999
28532,2699339
28532,1728072
37016,312744
42724,835840
31342,313566
32601,577315
25774,313453
34180,208720
19402,646456
7983,828248
29877,313988
19408,310497
41882,1724437
44704,903697
10835,996561
44706,897666
30507,899976
30507,899541
13744,668956
22140,993470
18786,198322
47508,310431
44708,351133
7410,2640418
7410,2640417
47511,1543390
5125,200032
22151,197443
16584,1115931
36175,1855389
35406,854873
13446,352304
24283,199058
21905,309650
30230,596843
10555,1659263
38780,797730
44429,749783
38786,995218
35894,310410
13456,903703
24735,197979
30058,349591
47051,617296
47052,314200
38795,197517
18973,2392243
39072,807832
5164,630208
8029,866083
13780,310429
5165,238920
27773,544455
13506,197901
20277,197803
8846,617312
23033,993890
36100,794639
39926,197905
42416,857002
8503,311893
12725,402505
21244,359500
36704,1010033
19904,309696
14291,993470
45247,1745091
7561,206791
21768,349287
38636,993518
4724,477562
24598,848331
21774,1244215
35744,856448
7605,310434
35749,313226
38610,855942
19014,1660014
36035,197700
16434,1667993
47387,199167
30390,630196
36038,197805
44593,213220
44593,213219
5021,200371
33257,311893
38928,310798
33260,197658
41780,1367420
13616,886671
5025,310878
13616,886666
13617,966249
47398,310488
13618,828348
24857,897702
13622,208513
5031,197391
47402,2461134
30871,835603
25312,352319
48520,312961
48520,198211
31565,197886
9042,151226
31566,242446
20488,748864
45716,251872
28766,312087
25223,856834
14771,197320
20489,834061
29521,2569080
19756,312504
17636,630208
11878,349405
11979,308460
5941,847252
30813,485489
17600,310346
37658,199246
37659,861672
48883,308460
27607,2395832
40184,200031
37228,1251336
24845,854894
20831,310488
34349,198037
10738,313096
16429,1149632
26056,1797895
16429,248478
6611,311659
16429,242892
23650,1859375
6615,834061
43743,967930
35176,197737
7029,1011705
32398,310273
32404,197787
38106,313412
12716,198223
46553,617311
29581,993781
12729,310878
43761,1091155
42313,636671
41694,799054
20849,200329
11275,308714
31966,197397
23676,2047882
13830,656137
16447,596934
17599,351209
15233,310812
19279,1804735
4963,801095
40310,308739
36749,665044
29076,197527
46405,142046
23923,995281
32237,198332
23074,759742
8556,855633
12556,309953
39080,313200
43592,866144
35010,242891
20328,858810
20984,1193362
12493,201747
30375,308769
49095,861010
22046,729929
9647,904475
8091,898367
41791,198014
41763,310433
13594,996594
16427,310433
41798,312831
15492,1807513
28187,309313
23931,995241
18307,199995
18309,204135
18311,310431
32243,1191310
24712,198051
30217,310672
